TransactionID,variable,item
12,Item 2,sausage
4,Item 2,frozen vegetables
8,Item 2,chicken
7,Item 2,uht-milk
12,Item 2,ham
2,Item 2,beef
3,Item 2,instant food products
9,Item 2,berries
2,Item 2,flower (seeds)
3,Item 2,cake bar
5,Item 2,hamburger meat
14,Item 2,other vegetables
7,Item 2,roll products
15,Item 2,beef
2,Item 2,cream cheese
15,Item 2,hamburger meat
8,Item 2,grapes
2,Item 2,dish cleaner
3,Item 2,napkins
3,Item 2,herbs
19,Item 2,grapes
3,Item 2,whipped/sour cream
6,Item 2,whipped/sour cream
5,Item 2,organic sausage
3,Item 2,dog food
3,Item 2,oil
5,Item 2,pasta
4,Item 2,brown bread
3,Item 2,liquor
17,Item 2,citrus fruit
20,Item 2,chicken
9,Item 2,dessert
16,Item 2,other vegetables
11,Item 2,curd
2,Item 2,onions
23,Item 2,tropical fruit
10,Item 2,pip fruit
6,Item 2,dessert
18,Item 2,grapes
2,Item 2,rice
5,Item 2,chicken
4,Item 2,zwieback
4,Item 2,specialty chocolate
13,Item 2,whipped/sour cream
7,Item 2,herbs
15,Item 2,citrus fruit
10,Item 2,yogurt
9,Item 2,whole milk
14,Item 2,ham
14,Item 2,hamburger meat
13,Item 2,grapes
8,Item 2,butter
21,Item 2,citrus fruit
18,Item 2,tropical fruit
3,Item 2,turkey
26,Item 2,finished products
3,Item 2,coffee
13,Item 2,herbs
4,Item 2,vinegar
8,Item 2,domestic eggs
2,Item 2,instant coffee
17,Item 2,tropical fruit
5,Item 2,oil
2,Item 2,skin care
5,Item 2,misc. beverages
2,Item 2,sugar
4,Item 2,frozen meals
9,Item 2,specialty cheese
4,Item 2,sliced cheese
3,Item 2,chocolate
3,Item 2,hygiene articles
3,Item 2,pasta
8,Item 2,hamburger meat
15,Item 2,root vegetables
16,Item 2,pork
4,Item 2,cake bar
32,Item 2,sausage
5,Item 2,meat
19,Item 2,beef
3,Item 2,seasonal products
4,Item 2,specialty bar
7,Item 2,rolls/buns
12,Item 2,meat
10,Item 2,beef
7,Item 2,pip fruit
6,Item 2,grapes
12,Item 2,whole milk
18,Item 2,root vegetables
2,Item 2,softener
17,Item 2,pork
3,Item 2,dental care
8,Item 2,uht-milk
9,Item 2,liver loaf
3,Item 2,frozen vegetables
2,Item 2,waffles
5,Item 2,chocolate
10,Item 2,pork
13,Item 2,meat
11,Item 2,organic sausage
8,Item 2,pastry
2,Item 2,pork
6,Item 2,canned fish
2,Item 2,dishes
3,Item 2,baking powder
4,Item 2,fruit/vegetable juice
9,Item 2,yogurt
14,Item 2,whole milk
5,Item 2,hard cheese
2,Item 2,frozen potato products
17,Item 2,ham
19,Item 2,tropical fruit
12,Item 2,dessert
4,Item 2,misc. beverages
11,Item 2,meat
3,Item 2,pet care
3,Item 2,waffles
12,Item 2,onions
3,Item 2,jam
4,Item 2,pork
6,Item 2,misc. beverages
6,Item 2,butter
15,Item 2,ham
4,Item 2,hamburger meat
3,Item 2,female sanitary products
15,Item 2,pip fruit
3,Item 2,specialty chocolate
6,Item 2,curd
5,Item 2,sugar
7,Item 2,pasta
4,Item 2,condensed milk
5,Item 2,fish
4,Item 2,ham
3,Item 2,long life bakery product
7,Item 2,margarine
4,Item 2,cream
3,Item 2,fish
6,Item 2,processed cheese
13,Item 2,citrus fruit
5,Item 2,sweet spreads
6,Item 2,condensed milk
4,Item 2,soft cheese
3,Item 2,pip fruit
13,Item 2,hamburger meat
4,Item 2,coffee
6,Item 2,beverages
3,Item 2,pork
3,Item 2,onions
15,Item 2,tropical fruit
4,Item 2,beef
2,Item 2,hamburger meat
4,Item 2,white bread
2,Item 2,cleaner
6,Item 2,white bread
2,Item 2,frozen dessert
12,Item 2,hamburger meat
3,Item 2,roll products
6,Item 2,baking powder
5,Item 2,sliced cheese
4,Item 2,specialty cheese
2,Item 2,baking powder
4,Item 2,mayonnaise
4,Item 2,frozen fish
2,Item 2,house keeping products
10,Item 2,dessert
12,Item 2,root vegetables
2,Item 2,napkins
3,Item 2,rice
9,Item 2,butter
7,Item 2,butter milk
7,Item 2,grapes
9,Item 2,organic sausage
2,Item 2,meat spreads
10,Item 2,chicken
2,Item 2,zwieback
21,Item 2,meat
10,Item 2,curd
8,Item 2,bottled water
19,Item 2,ham
2,Item 2,frozen meals
5,Item 2,roll products
3,Item 2,vinegar
3,Item 2,domestic eggs
4,Item 2,canned vegetables
16,Item 2,berries
16,Item 2,chicken
11,Item 2,yogurt
8,Item 2,white bread
6,Item 2,cream cheese
5,Item 2,ice cream
16,Item 2,citrus fruit
8,Item 2,ham
3,Item 2,cat food
3,Item 2,frozen potato products
15,Item 2,dessert
4,Item 2,chewing gum
3,Item 2,specialty fat
4,Item 2,margarine
7,Item 2,dessert
7,Item 2,mayonnaise
8,Item 2,butter milk
2,Item 2,hard cheese
6,Item 2,butter milk
10,Item 2,pastry
2,Item 2,cat food
9,Item 2,onions
3,Item 2,tidbits
7,Item 2,white bread
6,Item 2,domestic eggs
2,Item 2,spread cheese
3,Item 2,semi-finished bread
22,Item 2,tropical fruit
6,Item 2,vinegar
6,Item 2,nuts/prunes
2,Item 2,rum
2,Item 2,male cosmetics
2,Item 2,tea
15,Item 2,whole milk
7,Item 2,beverages
7,Item 2,pastry
4,Item 2,liver loaf
4,Item 2,chicken
4,Item 2,canned beer
13,Item 2,ham
9,Item 2,herbs
3,Item 2,organic products
6,Item 2,soft cheese
2,Item 2,chocolate marshmallow
3,Item 2,decalcifier
3,Item 2,frozen dessert
7,Item 2,flour
4,Item 2,cat food
16,Item 2,meat
2,Item 2,processed cheese
5,Item 2,margarine
2,Item 2,candles
7,Item 2,processed cheese
3,Item 2,frozen fish
14,Item 2,herbs
7,Item 2,cat food
5,Item 2,tea
3,Item 2,curd
22,Item 2,ham
11,Item 2,cream cheese
6,Item 2,tea
6,Item 2,spread cheese
14,Item 2,sausage
13,Item 2,other vegetables
9,Item 2,nuts/prunes
6,Item 2,ice cream
11,Item 2,chicken
8,Item 2,hard cheese
2,Item 2,citrus fruit
19,Item 2,pip fruit
4,Item 2,hard cheese
17,Item 2,pip fruit
5,Item 2,finished products
16,Item 2,sausage
16,Item 2,root vegetables
9,Item 2,turkey
19,Item 2,chicken
8,Item 2,soda
2,Item 2,canned fruit
13,Item 2,sausage
6,Item 2,pastry
3,Item 2,cookware
2,Item 2,specialty cheese
3,Item 2,ham
7,Item 2,bottled water
6,Item 2,finished products
16,Item 2,tropical fruit
5,Item 2,zwieback
6,Item 2,frozen meals
4,Item 2,canned fruit
6,Item 2,frozen potato products
7,Item 2,salt
29,Item 2,turkey
2,Item 2,uht-milk
23,Item 2,pork
29,Item 2,hamburger meat
20,Item 2,beef
5,Item 2,fruit/vegetable juice
13,Item 2,pip fruit
12,Item 2,grapes
14,Item 2,beef
9,Item 2,curd
2,Item 2,roll products
14,Item 2,root vegetables
2,Item 2,curd cheese
8,Item 2,whipped/sour cream
8,Item 2,processed cheese
3,Item 2,processed cheese
6,Item 2,fish
9,Item 2,hard cheese
4,Item 2,herbs
9,Item 2,ham
2,Item 2,ketchup
2,Item 2,cling film/bags
5,Item 2,condensed milk
16,Item 2,liver loaf
6,Item 2,packaged fruit/vegetables
4,Item 2,salty snack
13,Item 2,berries
8,Item 2,rice
4,Item 2,instant coffee
9,Item 2,soft cheese
18,Item 2,meat
10,Item 2,frozen potato products
2,Item 2,berries
2,Item 2,syrup
5,Item 2,pickled vegetables
13,Item 2,finished products
2,Item 2,sweet spreads
16,Item 2,yogurt
3,Item 2,ketchup
7,Item 2,chicken
7,Item 2,frozen meals
5,Item 2,waffles
9,Item 2,whipped/sour cream
5,Item 2,brandy
9,Item 2,uht-milk
17,Item 2,berries
14,Item 2,turkey
5,Item 2,dog food
15,Item 2,nuts/prunes
4,Item 2,liquor
3,Item 2,ice cream
3,Item 2,artif. sweetener
16,Item 2,turkey
3,Item 2,canned vegetables
6,Item 2,oil
9,Item 2,frozen vegetables
3,Item 2,prosecco
2,Item 2,artif. sweetener
18,Item 2,chicken
3,Item 2,sliced cheese
7,Item 2,frozen vegetables
3,Item 2,mayonnaise
3,Item 2,chicken
3,Item 2,nut snack
3,Item 2,specialty bar
4,Item 2,long life bakery product
18,Item 2,hamburger meat
9,Item 2,cream cheese
5,Item 2,cat food
2,Item 2,meat
4,Item 2,pasta
13,Item 2,pork
19,Item 2,other vegetables
3,Item 2,spices
5,Item 2,soft cheese
2,Item 2,soups
4,Item 2,flour
2,Item 2,light bulbs
2,Item 2,liquor (appetizer)
15,Item 2,packaged fruit/vegetables
7,Item 2,mustard
4,Item 2,popcorn
10,Item 2,nuts/prunes
10,Item 2,white bread
21,Item 2,chicken
12,Item 2,whipped/sour cream
10,Item 2,whipped/sour cream
6,Item 2,pet care
22,Item 2,chicken
5,Item 2,white wine
18,Item 2,pip fruit
21,Item 2,finished products
11,Item 2,onions
13,Item 2,chicken
6,Item 2,bottled water
4,Item 2,canned fish
6,Item 2,organic sausage
7,Item 2,bottled beer
5,Item 2,baking powder
2,Item 2,butter milk
2,Item 2,cocoa drinks
2,Item 2,flower soil/fertilizer
11,Item 2,herbs
6,Item 2,chicken
2,Item 2,grapes
3,Item 2,newspapers
3,Item 2,cling film/bags
3,Item 2,salt
4,Item 2,white wine
12,Item 2,chicken
20,Item 2,citrus fruit
4,Item 2,baking powder
27,Item 2,sausage
20,Item 2,turkey
11,Item 2,dessert
6,Item 2,dog food
14,Item 2,pork
2,Item 2,dental care
3,Item 2,instant coffee
3,Item 2,candy
2,Item 2,packaged fruit/vegetables
8,Item 2,sliced cheese
4,Item 2,processed cheese
8,Item 2,brown bread
17,Item 2,turkey
4,Item 2,sauces
2,Item 2,soft cheese
5,Item 2,bottled beer
6,Item 2,instant coffee
2,Item 2,specialty fat
7,Item 2,finished products
14,Item 2,butter milk
6,Item 2,meat
2,Item 2,sauces
3,Item 2,sparkling wine
2,Item 2,bathroom cleaner
7,Item 2,ice cream
8,Item 2,rolls/buns
9,Item 2,soda
7,Item 2,meat
15,Item 2,meat
6,Item 2,pasta
3,Item 2,condensed milk
11,Item 2,sausage
2,Item 2,sliced cheese
13,Item 2,turkey
2,Item 2,sparkling wine
7,Item 2,spread cheese
3,Item 2,meat
10,Item 2,processed cheese
5,Item 2,semi-finished bread
17,Item 2,hamburger meat
7,Item 2,frozen dessert
2,Item 2,prosecco
2,Item 2,herbs
2,Item 2,mustard
8,Item 2,spread cheese
14,Item 2,meat
6,Item 2,mayonnaise
8,Item 2,soft cheese
5,Item 2,specialty bar
5,Item 2,spread cheese
17,Item 2,uht-milk
4,Item 2,turkey
8,Item 2,margarine
16,Item 2,ham
10,Item 2,beverages
6,Item 2,coffee
14,Item 2,finished products
10,Item 2,salad dressing
21,Item 2,tropical fruit
28,Item 2,pip fruit
6,Item 2,brown bread
9,Item 2,finished products
23,Item 2,chicken
2,Item 2,butter
12,Item 2,berries
15,Item 2,other vegetables
5,Item 2,long life bakery product
3,Item 2,berries
17,Item 2,organic sausage
8,Item 2,tidbits
2,Item 2,canned vegetables
15,Item 2,liver loaf
2,Item 2,soap
3,Item 2,sauces
4,Item 2,organic sausage
2,Item 2,jam
3,Item 2,packaged fruit/vegetables
5,Item 2,specialty vegetables
4,Item 2,jam
14,Item 2,packaged fruit/vegetables
6,Item 2,long life bakery product
3,Item 2,snack products
13,Item 2,yogurt
15,Item 2,grapes
7,Item 2,coffee
4,Item 2,salt
6,Item 2,liver loaf
10,Item 2,domestic eggs
8,Item 2,instant coffee
2,Item 2,snack products
4,Item 2,curd cheese
4,Item 2,roll products
2,Item 2,kitchen towels
17,Item 2,sausage
3,Item 2,curd cheese
4,Item 2,rice
3,Item 2,chocolate marshmallow
4,Item 2,chocolate marshmallow
4,Item 2,meat spreads
8,Item 2,mustard
6,Item 2,frozen fish
4,Item 2,sweet spreads
4,Item 2,ketchup
4,Item 2,frozen potato products
3,Item 2,potted plants
15,Item 2,turkey
3,Item 2,softener
14,Item 2,citrus fruit
11,Item 2,roll products
19,Item 2,root vegetables
23,Item 2,beef
4,Item 2,specialty fat
18,Item 2,citrus fruit
10,Item 2,butter
5,Item 2,salty snack
3,Item 2,cereals
8,Item 2,packaged fruit/vegetables
11,Item 2,margarine
5,Item 2,canned fish
8,Item 2,semi-finished bread
3,Item 2,flower soil/fertilizer
9,Item 2,frozen fish
3,Item 2,pickled vegetables
19,Item 2,sausage
12,Item 2,turkey
4,Item 2,pickled vegetables
8,Item 2,zwieback
9,Item 2,beverages
5,Item 2,canned beer
18,Item 2,finished products
4,Item 2,finished products
15,Item 2,chicken
7,Item 2,fruit/vegetable juice
6,Item 2,flour
15,Item 2,berries
2,Item 2,hair spray
5,Item 2,ketchup
16,Item 2,pip fruit
6,Item 2,liquor (appetizer)
8,Item 2,liquor
6,Item 2,hard cheese
2,Item 2,cookware
8,Item 2,condensed milk
16,Item 2,hamburger meat
20,Item 2,sausage
4,Item 2,syrup
3,Item 2,brandy
6,Item 2,brandy
7,Item 2,salty snack
8,Item 2,frozen fish
5,Item 2,popcorn
12,Item 2,curd
10,Item 2,uht-milk
3,Item 2,nuts/prunes
3,Item 2,cocoa drinks
4,Item 2,prosecco
21,Item 2,ham
6,Item 2,salt
7,Item 2,liquor
21,Item 2,grapes
7,Item 2,rice
6,Item 2,ham
6,Item 2,detergent
5,Item 2,frozen fish
10,Item 2,rolls/buns
2,Item 2,sausage
8,Item 2,cream cheese
4,Item 2,tea
5,Item 2,sauces
2,Item 2,frozen fish
4,Item 2,seasonal products
3,Item 2,sausage
2,Item 2,condensed milk
18,Item 2,pork
3,Item 2,candles
24,Item 2,beef
10,Item 2,herbs
10,Item 2,organic sausage
11,Item 2,grapes
6,Item 2,tidbits
4,Item 2,chocolate
4,Item 2,mustard
3,Item 2,house keeping products
7,Item 2,canned beer
12,Item 2,rolls/buns
20,Item 2,pork
16,Item 2,cream cheese
21,Item 2,beef
19,Item 2,citrus fruit
3,Item 2,rum
19,Item 2,pork
6,Item 2,pickled vegetables
5,Item 2,frozen potato products
6,Item 2,fruit/vegetable juice
18,Item 2,other vegetables
29,Item 2,pork
2,Item 2,abrasive cleaner
4,Item 2,red/blush wine
9,Item 2,pickled vegetables
10,Item 2,ice cream
15,Item 2,yogurt
7,Item 2,sugar
4,Item 2,brandy
14,Item 2,yogurt
4,Item 2,artif. sweetener
5,Item 2,tidbits
5,Item 2,nuts/prunes
2,Item 2,vinegar
16,Item 2,grapes
10,Item 2,brown bread
10,Item 2,packaged fruit/vegetables
13,Item 2,whole milk
4,Item 2,liquor (appetizer)
4,Item 3,margarine
3,Item 3,coffee
4,Item 3,cream cheese
4,Item 3,condensed milk
5,Item 3,yogurt
5,Item 3,rolls/buns
5,Item 3,white bread
9,Item 3,whole milk
3,Item 3,soda
4,Item 3,fruit/vegetable juice
5,Item 3,processed cheese
11,Item 3,other vegetables
4,Item 3,soda
6,Item 3,fruit/vegetable juice
4,Item 3,bottled water
7,Item 3,rolls/buns
5,Item 3,whole milk
8,Item 3,other vegetables
3,Item 3,detergent
4,Item 3,whole milk
3,Item 3,newspapers
6,Item 3,soda
13,Item 3,whole milk
8,Item 3,cream cheese
10,Item 3,butter
4,Item 3,cat food
4,Item 3,other vegetables
10,Item 3,other vegetables
4,Item 3,yogurt
3,Item 3,canned beer
7,Item 3,bottled water
6,Item 3,whipped/sour cream
3,Item 3,sugar
7,Item 3,frozen vegetables
3,Item 3,whole milk
3,Item 3,curd
8,Item 3,berries
7,Item 3,margarine
8,Item 3,whole milk
4,Item 3,rolls/buns
5,Item 3,curd
5,Item 3,bottled water
10,Item 3,frozen vegetables
4,Item 3,hard cheese
7,Item 3,onions
3,Item 3,whipped/sour cream
3,Item 3,candles
9,Item 3,citrus fruit
9,Item 3,rolls/buns
10,Item 3,citrus fruit
3,Item 3,brown bread
9,Item 3,grapes
3,Item 3,bottled water
10,Item 3,yogurt
6,Item 3,berries
10,Item 3,root vegetables
8,Item 3,frozen vegetables
4,Item 3,uht-milk
3,Item 3,yogurt
6,Item 3,frozen vegetables
7,Item 3,whole milk
8,Item 3,pastry
4,Item 3,long life bakery product
4,Item 3,semi-finished bread
15,Item 3,citrus fruit
3,Item 3,rolls/buns
5,Item 3,beverages
3,Item 3,liquor (appetizer)
7,Item 3,cream cheese
10,Item 3,pip fruit
5,Item 3,honey
6,Item 3,onions
6,Item 3,meat spreads
7,Item 3,citrus fruit
6,Item 3,curd
5,Item 3,sugar
5,Item 3,packaged fruit/vegetables
5,Item 3,flour
4,Item 3,dessert
3,Item 3,chewing gum
4,Item 3,frozen vegetables
3,Item 3,long life bakery product
3,Item 3,shopping bags
5,Item 3,cocoa drinks
8,Item 3,soda
4,Item 3,cereals
5,Item 3,waffles
4,Item 3,white wine
23,Item 3,tropical fruit
7,Item 3,semi-finished bread
6,Item 3,whole milk
5,Item 3,liquor (appetizer)
7,Item 3,root vegetables
5,Item 3,pip fruit
5,Item 3,uht-milk
5,Item 3,other vegetables
6,Item 3,bottled water
4,Item 3,coffee
6,Item 3,beef
4,Item 3,newspapers
12,Item 3,citrus fruit
6,Item 3,rolls/buns
4,Item 3,bottled beer
8,Item 3,tropical fruit
6,Item 3,root vegetables
12,Item 3,other vegetables
8,Item 3,beverages
9,Item 3,root vegetables
4,Item 3,butter
5,Item 3,instant food products
6,Item 3,other vegetables
16,Item 3,curd
7,Item 3,pastry
8,Item 3,bottled water
4,Item 3,hygiene articles
11,Item 3,hamburger meat
5,Item 3,frozen vegetables
3,Item 3,fruit/vegetable juice
11,Item 3,tropical fruit
4,Item 3,pet care
7,Item 3,butter
12,Item 3,onions
3,Item 3,rum
8,Item 3,herbs
11,Item 3,root vegetables
11,Item 3,whole milk
7,Item 3,tropical fruit
8,Item 3,onions
4,Item 3,salad dressing
10,Item 3,curd
6,Item 3,yogurt
5,Item 3,pastry
3,Item 3,sauces
9,Item 3,other vegetables
7,Item 3,other vegetables
13,Item 3,root vegetables
5,Item 3,chewing gum
5,Item 3,cream cheese
9,Item 3,tropical fruit
5,Item 3,spices
6,Item 3,brown bread
3,Item 3,bottled beer
4,Item 3,brown bread
3,Item 3,salty snack
7,Item 3,yogurt
3,Item 3,photo/film
9,Item 3,whipped/sour cream
4,Item 3,hamburger meat
3,Item 3,cookware
3,Item 3,specialty chocolate
3,Item 3,butter milk
6,Item 3,butter
4,Item 3,frozen meals
3,Item 3,pip fruit
5,Item 3,cereals
3,Item 3,red/blush wine
5,Item 3,margarine
4,Item 3,curd
8,Item 3,pork
7,Item 3,curd
4,Item 3,salty snack
11,Item 3,whipped/sour cream
7,Item 3,frozen meals
3,Item 3,napkins
4,Item 3,beverages
6,Item 3,pastry
4,Item 3,dish cleaner
5,Item 3,onions
7,Item 3,hamburger meat
4,Item 3,specialty bar
6,Item 3,coffee
6,Item 3,pip fruit
5,Item 3,whipped/sour cream
6,Item 3,sliced cheese
4,Item 3,cake bar
8,Item 3,root vegetables
4,Item 3,canned fruit
3,Item 3,male cosmetics
9,Item 3,hamburger meat
6,Item 3,liquor (appetizer)
8,Item 3,curd
3,Item 3,cling film/bags
8,Item 3,packaged fruit/vegetables
3,Item 3,waffles
10,Item 3,liver loaf
3,Item 3,cream cheese
5,Item 3,pickled vegetables
3,Item 3,dental care
4,Item 3,specialty cheese
3,Item 3,other vegetables
14,Item 3,whole milk
11,Item 3,beef
6,Item 3,hard cheese
3,Item 3,canned fish
10,Item 3,spread cheese
3,Item 3,hygiene articles
8,Item 3,coffee
17,Item 3,berries
3,Item 3,dishes
7,Item 3,frozen potato products
6,Item 3,beverages
3,Item 3,chocolate marshmallow
11,Item 3,pip fruit
4,Item 3,snack products
8,Item 3,frozen meals
5,Item 3,long life bakery product
5,Item 3,butter
3,Item 3,specialty bar
11,Item 3,berries
5,Item 3,brown bread
3,Item 3,white wine
5,Item 3,frozen meals
6,Item 3,citrus fruit
8,Item 3,yogurt
9,Item 3,curd
8,Item 3,beef
5,Item 3,red/blush wine
4,Item 3,pastry
7,Item 3,berries
10,Item 3,herbs
11,Item 3,herbs
11,Item 3,oil
12,Item 3,grapes
9,Item 3,meat spreads
6,Item 3,domestic eggs
7,Item 3,butter milk
4,Item 3,whipped/sour cream
5,Item 3,butter milk
5,Item 3,jam
5,Item 3,sliced cheese
4,Item 3,artif. sweetener
4,Item 3,onions
7,Item 3,pasta
7,Item 3,fruit/vegetable juice
3,Item 3,butter
5,Item 3,fruit/vegetable juice
5,Item 3,root vegetables
6,Item 3,bottled beer
4,Item 3,herbs
3,Item 3,semi-finished bread
4,Item 3,root vegetables
4,Item 3,flour
3,Item 3,mustard
3,Item 3,potted plants
3,Item 3,flower (seeds)
5,Item 3,soda
14,Item 3,pork
6,Item 3,packaged fruit/vegetables
5,Item 3,zwieback
8,Item 3,whipped/sour cream
9,Item 3,packaged fruit/vegetables
3,Item 3,flour
5,Item 3,tea
17,Item 3,citrus fruit
8,Item 3,dessert
13,Item 3,grapes
13,Item 3,other vegetables
8,Item 3,rolls/buns
5,Item 3,frozen fish
12,Item 3,tropical fruit
10,Item 3,whole milk
12,Item 3,packaged fruit/vegetables
7,Item 3,whipped/sour cream
13,Item 3,pip fruit
5,Item 3,bottled beer
15,Item 3,hamburger meat
14,Item 3,root vegetables
12,Item 3,beef
4,Item 3,chewing gum
8,Item 3,citrus fruit
7,Item 3,domestic eggs
4,Item 3,tropical fruit
8,Item 3,white bread
6,Item 3,processed cheese
7,Item 3,uht-milk
3,Item 3,salt
6,Item 3,frozen meals
5,Item 3,berries
3,Item 3,chocolate
4,Item 3,pip fruit
15,Item 3,grapes
8,Item 3,uht-milk
15,Item 3,whole milk
5,Item 3,instant coffee
4,Item 3,detergent
4,Item 3,white bread
7,Item 3,grapes
19,Item 3,berries
3,Item 3,baking powder
3,Item 3,cat food
5,Item 3,canned fish
4,Item 3,frozen fish
4,Item 3,canned beer
5,Item 3,spread cheese
20,Item 3,pork
6,Item 3,dessert
4,Item 3,photo/film
9,Item 3,mayonnaise
16,Item 3,whole milk
3,Item 3,tea
11,Item 3,frozen meals
3,Item 3,roll products
23,Item 3,pip fruit
5,Item 3,ice cream
10,Item 3,grapes
4,Item 3,pasta
4,Item 3,butter milk
18,Item 3,nuts/prunes
12,Item 3,pip fruit
13,Item 3,onions
5,Item 3,domestic eggs
4,Item 3,domestic eggs
5,Item 3,misc. beverages
4,Item 3,candy
13,Item 3,flour
15,Item 3,pip fruit
6,Item 3,white bread
10,Item 3,uht-milk
9,Item 3,yogurt
14,Item 3,chicken
5,Item 3,roll products
14,Item 3,pip fruit
13,Item 3,butter
5,Item 3,liquor
10,Item 3,ham
11,Item 3,dessert
21,Item 3,root vegetables
18,Item 3,whole milk
3,Item 3,citrus fruit
26,Item 3,tropical fruit
13,Item 3,yogurt
4,Item 3,waffles
8,Item 3,brown bread
11,Item 3,processed cheese
7,Item 3,packaged fruit/vegetables
4,Item 3,misc. beverages
17,Item 3,pip fruit
9,Item 3,butter
5,Item 3,salt
6,Item 3,cream cheese
5,Item 3,canned beer
4,Item 3,oil
6,Item 3,uht-milk
15,Item 3,onions
11,Item 3,onions
8,Item 3,spread cheese
9,Item 3,pasta
4,Item 3,red/blush wine
11,Item 3,pasta
14,Item 3,other vegetables
3,Item 3,light bulbs
5,Item 3,salty snack
10,Item 3,butter milk
15,Item 3,other vegetables
6,Item 3,grapes
12,Item 3,butter
6,Item 3,margarine
6,Item 3,sugar
16,Item 3,pip fruit
4,Item 3,baby cosmetics
32,Item 3,liver loaf
19,Item 3,citrus fruit
4,Item 3,seasonal products
12,Item 3,pork
10,Item 3,tropical fruit
4,Item 3,packaged fruit/vegetables
3,Item 3,zwieback
6,Item 3,mayonnaise
12,Item 3,whipped/sour cream
18,Item 3,other vegetables
4,Item 3,sweet spreads
17,Item 3,beef
5,Item 3,pet care
9,Item 3,turkey
5,Item 3,specialty chocolate
8,Item 3,chicken
11,Item 3,hard cheese
13,Item 3,tropical fruit
11,Item 3,citrus fruit
7,Item 3,soft cheese
3,Item 3,sweet spreads
9,Item 3,frozen meals
14,Item 3,grapes
7,Item 3,hard cheese
14,Item 3,butter
6,Item 3,butter milk
3,Item 3,misc. beverages
14,Item 3,citrus fruit
17,Item 3,butter
17,Item 3,meat
19,Item 3,grapes
3,Item 3,pastry
4,Item 3,mustard
3,Item 3,dog food
12,Item 3,frozen meals
4,Item 3,liquor
11,Item 3,grapes
5,Item 3,semi-finished bread
4,Item 3,soft cheese
3,Item 3,instant coffee
8,Item 3,grapes
11,Item 3,pastry
4,Item 3,specialty fat
7,Item 3,sliced cheese
3,Item 3,pudding powder
9,Item 3,brown bread
6,Item 3,long life bakery product
4,Item 3,spices
9,Item 3,pip fruit
11,Item 3,butter
6,Item 3,roll products
7,Item 3,jam
5,Item 3,soups
6,Item 3,tropical fruit
6,Item 3,frozen potato products
15,Item 3,tropical fruit
6,Item 3,ice cream
6,Item 3,sweet spreads
3,Item 3,oil
7,Item 3,pip fruit
4,Item 3,citrus fruit
3,Item 3,sliced cheese
5,Item 3,white wine
7,Item 3,sugar
3,Item 3,uht-milk
3,Item 3,specialty fat
12,Item 3,berries
13,Item 3,citrus fruit
5,Item 3,coffee
3,Item 3,house keeping products
4,Item 3,female sanitary products
3,Item 3,seasonal products
3,Item 3,liquor
7,Item 3,mayonnaise
4,Item 3,sugar
9,Item 3,onions
11,Item 3,yogurt
5,Item 3,baking powder
5,Item 3,specialty bar
5,Item 3,pasta
5,Item 3,hard cheese
5,Item 3,dessert
17,Item 3,tropical fruit
5,Item 3,tropical fruit
12,Item 3,whole milk
8,Item 3,processed cheese
3,Item 3,domestic eggs
3,Item 3,popcorn
7,Item 3,oil
3,Item 3,margarine
4,Item 3,ice cream
